age,age group,gender,income/month,account balance,loyalty score,education level,Facebook,Twitter,Email,Instagram,prev campaign success,total_withdrawals,total_deposits,net_transaction,transaction_count,housing,loan,job grouped_retired,job grouped_self employed/entrepreneur,job grouped_student,job grouped_unemployed,job grouped_unknown,job grouped_white collar,marital_married,marital_single,Cluster,PCA1,PCA2
43,2,1,8155,511,431,1,0,1,0,0,0,4198.9,15584.34,11385.44,4,0,0,0,0,0,0,0,0,1,0,2,1.397697955758436,0.048745449736609645
35,1,1,13152,6586,744,1,1,0,0,0,1,0.0,1647.56,1647.56,1,0,0,0,0,0,0,0,0,1,0,3,-1.4258430329637093,-0.9272183492232458
57,3,0,14398,3082,491,0,1,1,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,-1.9360031839617087,1.1262278677860964
51,3,1,6931,9689,347,2,0,1,0,0,0,1591.79,13734.95,12143.16,4,0,1,0,0,0,0,0,0,0,1,2,1.2161879473048096,0.6500617869215262
44,2,1,5152,8087,65,3,1,1,0,1,0,9592.06,0.0,-9592.06,3,1,0,0,0,1,0,0,0,0,1,0,-1.0669224470186336,-0.2136451576209721
47,2,1,4369,8601,474,1,1,1,1,1,0,2414.19,6720.27,4306.08,2,0,0,0,0,0,0,0,0,1,0,1,-0.46814559901050007,0.22301013097332528
38,1,0,10277,8537,346,1,1,0,1,1,1,4643.86,12234.06,7590.2,5,0,0,0,0,0,0,0,0,0,0,2,1.210027056634809,-0.8728702328145578
69,4,0,13168,5709,604,2,0,1,0,0,1,0.0,3329.61,3329.61,1,0,1,0,0,0,0,0,0,0,0,1,-1.13285679377148,2.1287252116355466
64,4,1,12913,7703,786,1,1,0,1,1,1,8626.62,22450.81,13824.19,6,0,0,1,0,0,0,0,0,1,0,2,2.814531861909943,2.160075686660409
55,3,1,9273,3732,472,3,1,1,1,1,1,0.0,9539.72,9539.72,2,0,0,0,0,0,0,0,0,1,0,1,-0.016263621998029415,1.1325752622408023
56,3,1,8335,2773,911,3,1,0,1,0,1,9750.77,0.0,-9750.77,4,1,1,0,0,0,0,0,0,0,0,0,-0.9158029499054714,1.037745794062843
48,2,1,10301,7841,936,1,1,0,0,0,1,0.0,1433.94,1433.94,1,0,0,0,1,0,0,0,0,1,0,1,-1.5048093570541707,0.1975653301585385
38,1,1,5807,9776,556,3,1,0,0,1,1,4670.37,0.0,-4670.37,1,0,0,0,0,0,0,0,1,1,0,3,-1.7233663799510408,-0.7439754809900223
33,1,1,7074,350,894,0,1,1,1,1,0,7870.0,16761.69,8891.69,5,0,0,0,0,0,0,0,0,1,0,2,1.807918442208214,-0.9566422085559056
52,3,0,3814,2523,402,1,0,0,1,1,1,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,-1.8867255203366307,0.7931118345185965
42,2,0,5337,5910,637,3,1,1,1,0,1,4498.58,2984.12,-1514.46,4,0,1,0,0,0,0,0,1,1,0,0,-0.4482411175473875,-0.03348942237727103
65,4,1,11307,4823,304,0,1,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,-2.007726438147783,2.082411716948231
63,4,0,3262,1316,385,1,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,-1.9346126691405052,1.9657249720269059
40,2,1,8604,7393,427,3,1,1,1,0,0,0.0,9355.06,9355.06,2,0,0,0,0,0,0,0,0,1,0,1,-0.05806649817578938,-0.11496660638381112
65,4,0,3041,1100,616,2,1,0,1,1,1,11029.5,15992.81,4963.31,6,1,0,0,0,0,0,0,1,1,0,0,1.9170396799628104,2.139884831513361
21,0,0,8978,7766,717,3,0,1,0,1,1,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,3,-1.8682377989854018,-2.1642960465763315
59,3,0,4924,5187,969,3,0,1,1,0,0,14024.93,3045.02,-10979.91,5,1,0,0,0,0,1,0,0,0,1,0,-0.2539867215208594,1.091543383240555
32,1,0,13799,7161,41,0,0,1,0,1,0,3560.48,7560.48,4000.0,6,0,0,0,0,0,0,0,1,1,0,0,0.7931564456835327,-1.0831208063096411
47,2,0,8500,2946,631,2,0,1,1,0,1,4781.92,3337.42,-1444.5,2,0,0,0,0,0,0,0,1,1,0,1,-0.9396209539879927,0.16050548158371916
59,3,1,9410,8789,196,2,1,0,0,1,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,1,-2.009252289121936,1.3430316748565088
39,1,0,12284,9535,161,2,1,1,0,1,0,4693.44,20251.19,15557.75,5,1,1,0,0,0,0,0,1,0,1,2,2.466592141660994,-1.0087921648345148
27,0,1,6550,9372,729,2,1,1,0,0,1,93.24,11251.14,11157.9,3,0,0,0,1,0,0,0,0,1,0,3,0.5173662958387574,-1.805478303092434
25,0,0,11939,2772,609,0,0,1,1,0,1,4220.06,7875.94,3655.88,4,0,0,0,0,0,0,0,1,1,0,3,0.30806879467986337,-1.9575867908240858
30,1,1,4950,6437,404,2,1,1,0,0,0,7978.76,5812.84,-2165.92,5,0,0,0,0,0,0,0,1,1,0,0,0.19811664198537077,-1.114679491339367
43,2,0,7327,1851,174,0,1,0,1,0,0,6813.37,0.0,-6813.37,2,0,0,0,1,0,0,0,0,1,0,1,-1.5101921984867972,-0.02302266741937346
64,4,1,12781,5852,433,0,1,0,1,1,1,3707.26,19436.07,15728.81,6,1,0,0,0,0,0,0,1,0,1,2,2.565068916740729,1.7233370750964068
29,0,0,3914,3099,230,0,1,0,0,1,1,137.44,0.0,-137.44,1,1,1,0,0,0,0,0,0,0,1,3,-1.5159850140290654,-2.026745106313627
33,1,1,6319,2073,31,2,0,1,0,0,0,10466.68,0.0,-10466.68,5,1,1,0,0,0,0,0,1,1,0,0,-0.6453606220693635,-0.9725337666262601
40,2,0,14706,9498,211,1,1,0,0,0,1,5043.35,6873.17,1829.82,4,0,1,0,0,0,0,0,1,1,0,0,0.11063132361341435,-0.16012514234684735
26,0,1,4990,8199,473,0,1,0,1,0,1,0.0,5521.73,5521.73,1,1,0,0,0,0,0,0,1,0,1,3,-0.7589325359623065,-2.2154026245326945
49,2,0,14326,9530,748,3,1,1,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,-1.9431443404486277,0.24408648631251867
46,2,1,9890,6922,573,2,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,3,-1.91118252561517,-0.15121192250878854
65,4,0,8793,8099,236,1,0,1,0,1,0,2842.74,3679.74,837.0,2,0,0,0,0,0,0,0,0,1,0,1,-0.9047001900889353,2.087849687575642
53,3,1,4492,3572,918,1,1,1,1,1,1,398.48,0.0,-398.48,1,0,0,0,0,0,0,0,0,1,0,1,-1.6844816334897874,0.9897114737929635
61,4,0,14594,8708,193,2,0,1,1,1,0,4696.82,6131.04,1434.22,3,0,0,0,0,0,0,0,0,1,0,1,-0.30678316108682163,1.8883174743217217
31,1,1,3208,9598,95,3,1,0,1,0,0,3990.08,25157.3,21167.22,5,0,0,0,0,0,0,0,1,1,0,2,3.0195388368636307,-0.9929258824009202
54,3,0,11482,2027,780,2,1,1,0,1,0,4908.69,9163.78,4255.09,2,0,0,1,0,0,0,0,0,1,0,1,-0.12583115687488114,1.1052739506230311
31,1,0,6990,6319,703,1,0,1,1,0,1,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,3,-1.9471651450670013,-1.093897180704954
56,3,0,7195,6796,440,3,1,1,1,0,0,1136.54,5589.54,4453.0,3,0,0,0,1,0,0,0,0,0,1,1,-0.28116328925225714,0.8235677218383777
55,3,0,4246,2696,188,1,1,1,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,-1.8440107153610918,0.7453100176650214
27,0,1,8152,5515,115,3,0,1,0,0,1,0.0,18011.73,18011.73,2,0,0,1,0,0,0,0,0,1,0,2,1.243404473046944,-1.6871128153089163
49,2,1,13080,6878,48,3,1,1,0,1,1,0.0,10685.94,10685.94,3,0,0,0,0,0,1,0,0,1,0,2,0.3709147688587669,0.43863939756746645
66,4,0,6427,6365,376,1,0,1,1,0,0,0.0,5666.33,5666.33,1,1,0,0,1,0,0,0,0,1,0,1,-0.8919950102043387,2.0817570346983763
67,4,0,14823,9276,920,0,1,0,1,0,1,7306.67,0.0,-7306.67,2,0,0,1,0,0,0,0,0,1,0,1,-1.5420230115539486,2.192170392992923
62,4,0,6535,3736,309,3,1,1,0,0,0,10909.51,1755.08,-9154.43,5,0,0,0,0,0,0,1,0,1,0,0,-0.4811316841486021,2.0417525491156514
21,0,1,9333,2269,846,0,1,1,0,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,3,-1.778250851239056,-2.5126457083851164
26,0,1,12076,4207,550,0,0,0,0,1,1,4326.74,27435.09,23108.35,6,0,0,0,0,0,0,0,1,0,1,2,3.7935595740876966,-2.137133936899738
52,3,0,5111,1457,201,2,1,1,1,0,1,5434.75,15633.85,10199.1,6,0,0,0,0,0,0,0,0,1,0,2,1.9332260314577316,1.020640516383124
52,3,1,5097,9318,583,3,1,1,0,1,1,4771.67,7566.9,2795.23,5,0,0,0,0,0,0,1,0,1,0,0,0.4350478313704149,1.049779313220979
22,0,1,7055,9499,393,1,0,1,1,0,1,7076.09,6728.41,-347.68,3,0,0,0,0,0,0,0,1,1,0,3,-0.19296586446789923,-2.063086603813177
53,3,1,9675,4703,775,1,0,1,0,1,1,4113.69,6902.05,2788.36,4,0,0,0,0,0,0,0,1,1,0,1,0.12671872874547496,0.9787885494459234
36,1,1,12121,2847,667,2,1,1,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,3,-1.9091610451232826,-0.8754124210183253
56,3,1,12681,4902,214,0,1,1,0,1,1,0.0,27634.37,27634.37,4,1,1,0,0,0,0,0,0,0,1,2,3.3123180607123888,0.8655656262260905
68,4,1,8479,7717,441,3,0,1,0,1,1,8770.7,4536.01,-4234.69,6,1,0,0,0,0,0,0,1,1,0,0,0.26739272804189895,2.24956200879348
33,1,0,14166,2018,585,1,0,1,1,0,1,3921.05,10564.51,6643.46,3,0,0,0,0,0,0,0,0,0,1,3,0.517795080682623,-1.3447063267420731
36,1,1,3458,276,463,3,0,0,0,1,0,3929.37,1569.04,-2360.33,4,0,0,0,0,0,0,0,1,1,0,3,-0.6604266138288024,-0.7986830785318525
22,0,0,11058,5917,913,1,0,0,1,1,0,0.0,3762.79,3762.79,2,0,0,1,0,0,0,0,0,1,0,3,-0.8693390461432542,-2.0262054883981886
41,2,1,12808,4530,381,3,1,1,0,0,0,8050.42,19743.27,11692.85,6,0,0,0,1,0,0,0,0,0,1,2,2.5688569385935938,-0.36717837040606904
64,4,0,6723,6741,395,3,1,1,0,0,0,3206.88,20865.86,17658.98,6,0,0,0,1,0,0,0,0,1,0,2,2.6623505219128005,2.0999824753228804
63,4,1,9908,5213,99,0,1,1,1,1,0,7529.32,7260.42,-268.9,3,0,0,0,0,0,0,0,1,0,0,0,-0.1342819149242685,1.8479653046261384
51,3,0,4534,3052,186,2,0,0,0,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,-1.9238338584270434,0.8621480968650447
26,0,1,3543,5952,327,0,0,1,0,0,1,0.0,1372.38,1372.38,1,1,0,0,0,0,0,0,0,0,1,3,-1.3201612082883616,-2.202086133148802
67,4,1,9577,2832,312,2,1,1,1,0,1,909.68,19255.61,18345.93,4,1,0,0,0,0,0,0,0,0,0,2,1.9871916142870754,2.083471537643318
29,0,0,8395,1212,976,1,1,1,1,0,1,3924.85,0.0,-3924.85,2,0,1,0,0,0,0,0,1,1,0,3,-1.3861625788242231,-1.7443667452256422
36,1,1,5140,741,806,3,0,1,1,1,1,0.0,11834.9,11834.9,2,0,0,0,1,0,0,0,0,0,1,3,0.42413251647462985,-1.1555265171257667
41,2,0,7967,7804,232,2,1,1,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,3,-1.8586212539777562,-0.46074410692506135
29,0,1,6569,9081,860,3,1,0,0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,3,-1.9386631626375503,-1.712604932392735
24,0,1,4735,1890,959,2,1,0,1,0,1,549.09,13181.06,12631.97,5,0,0,0,0,0,0,0,1,1,0,2,1.3516538371521243,-1.9136145474040647
51,3,1,12932,937,555,1,1,1,1,1,1,4830.49,2175.34,-2655.15,2,0,0,0,0,0,0,0,1,1,0,1,-1.1272511631672073,0.8612861317534338
33,1,1,10870,3402,51,3,0,1,0,1,1,4165.17,0.0,-4165.17,3,0,0,0,0,0,0,0,0,1,0,3,-1.1303954225686816,-0.9722339088782745
35,1,0,4060,859,4,0,1,1,0,1,0,11523.56,3811.01,-7712.55,5,1,0,0,0,0,1,0,0,1,0,0,-0.1545955143632319,-0.7779487670760145
58,3,1,3306,4109,609,2,0,0,0,1,1,6726.51,6866.71,140.2,3,0,0,0,0,0,0,0,1,0,0,0,-0.15552108636161383,1.1376609264217281
35,1,1,11032,6961,681,1,1,1,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,3,-1.9528128684410806,-0.9362433648776056
52,3,0,7572,2746,640,0,1,1,1,1,0,12727.78,9327.84,-3399.94,5,1,0,0,0,0,0,0,0,0,1,0,0.7673206579242058,0.6250179626294137
56,3,0,13097,8313,282,3,0,1,0,1,1,2752.01,0.0,-2752.01,1,0,0,0,0,0,0,0,0,1,0,1,-1.6860664886375463,1.123355446894395
31,1,0,11179,10000,171,3,0,1,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,3,-1.9080167421789962,-1.1526658262844527
25,0,0,13295,8865,361,1,1,0,1,0,1,0.0,19114.78,19114.78,3,1,0,0,0,0,0,0,1,0,1,2,1.7916377114826476,-2.2638272232173384
43,2,0,3978,9531,221,0,0,1,0,1,1,0.0,36452.35,36452.35,6,0,0,0,0,0,0,0,0,1,0,2,5.053802095049135,0.07396382999481003
35,1,1,6820,1174,781,3,1,1,0,0,1,1680.78,29598.67,27917.89,5,0,0,0,0,0,0,0,1,0,1,2,3.863869025023208,-1.1485517980243327
51,3,0,5253,241,784,3,1,1,1,1,0,6234.87,20709.45,14474.58,6,1,0,0,0,0,0,0,0,1,0,2,2.6734472611886857,0.9588190217492647
23,0,1,4606,9779,284,2,1,0,0,0,1,11681.86,7571.36,-4110.5,5,1,0,0,0,0,0,0,0,1,0,0,0.43776005958426134,-1.9470323167671943
60,4,1,8697,3654,507,1,0,0,1,1,1,10474.09,5632.44,-4841.65,4,0,0,0,0,0,0,0,0,1,0,0,-0.1653940893393202,1.8882950654386925
68,4,1,14201,5009,927,2,1,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,-2.0115032560939916,2.1981090813296946
68,4,0,4603,8873,976,1,1,0,0,1,0,4917.38,10729.84,5812.46,6,1,0,0,0,0,0,0,0,1,0,0,1.1864426175962461,2.2628872306834054
25,0,1,4926,4400,27,0,1,1,0,0,0,0.0,1871.91,1871.91,1,0,0,0,0,0,0,0,1,1,0,3,-1.3767445360623187,-1.9158222936287683
56,3,1,11932,2851,900,0,0,1,1,0,1,1409.07,0.0,-1409.07,1,0,0,0,0,0,0,0,0,1,0,1,-1.6914833367875461,1.0929203029244037
39,1,0,9981,1864,671,2,1,1,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,3,-1.9120456400749,-0.7633616934657977
58,3,1,10146,4146,819,0,0,1,0,1,0,6824.77,4854.7,-1970.07,3,0,0,1,0,0,0,0,0,0,1,0,-0.423552608621953,0.9755732176755686
24,0,1,3981,4653,711,0,1,1,0,0,1,884.31,9719.5,8835.19,5,0,0,0,0,0,0,0,1,0,1,3,0.9702238705673593,-2.2687192170437367
51,3,0,7405,9261,459,0,1,1,1,1,0,9245.43,12896.82,3651.39,6,0,0,0,0,0,0,0,0,1,0,0,1.4688056572382506,0.924943692104629
61,4,1,12435,1212,286,0,1,0,0,1,1,0.0,8260.44,8260.44,1,0,0,0,0,0,0,0,0,1,0,1,-0.47842603606999484,1.904308332932331
31,1,1,6003,3238,913,2,1,0,1,0,1,0.0,3206.52,3206.52,2,1,0,0,0,0,0,0,0,1,0,3,-0.9199042533525875,-1.1055077762745722
66,4,0,4355,263,783,0,1,1,1,0,1,7421.31,0.0,-7421.31,3,0,0,0,0,0,0,0,0,0,0,1,-1.1550782861591533,1.9895564269418158
49,2,0,12308,4636,317,0,0,1,1,0,1,3375.57,5367.47,1991.9,2,1,0,0,0,0,0,0,0,1,0,1,-0.6157490716606164,0.23071330757568603
31,1,0,14541,8354,88,2,0,1,0,0,0,6851.43,10576.81,3725.38,5,0,0,0,0,0,0,0,1,1,0,0,0.9220406564826288,-1.1117852306090115
23,0,0,6613,2160,163,2,0,1,1,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,3,-1.8966232297999324,-2.032734901248513
31,1,0,9865,7961,279,2,0,1,0,1,0,0.0,7773.6,7773.6,1,0,0,0,0,0,0,0,0,1,0,3,-0.5082714842798491,-1.1070199049832794
57,3,1,7947,439,988,0,1,0,0,0,0,9716.56,1824.42,-7892.14,5,0,0,0,0,0,1,0,0,0,1,0,-0.41020001751633556,1.0088108437802052
48,2,1,11080,3830,693,2,0,0,1,1,1,0.0,6683.31,6683.31,1,0,0,0,0,0,0,0,0,0,1,3,-0.6131853928001322,-0.06507875433469056
69,4,1,14367,8531,742,0,1,1,1,1,0,1768.15,13723.46,11955.31,4,1,0,0,0,0,0,0,1,0,0,2,1.144677084937495,2.08889860021986
24,0,1,11899,8203,493,0,1,1,1,1,0,5041.42,8203.82,3162.4,6,1,0,0,0,0,0,0,0,1,0,3,0.8629410897669977,-1.9674645900782353
67,4,0,14286,3292,809,1,0,1,0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,1,-1.8372735778542455,1.7872567229099905
34,1,1,4465,4807,700,2,1,1,1,0,1,3059.08,0.0,-3059.08,1,0,0,0,0,0,0,0,1,0,1,3,-1.5975672035969732,-1.287412959846199
64,4,0,3421,1837,450,0,1,1,1,1,1,0.0,7307.26,7307.26,1,0,0,0,1,0,0,0,0,0,0,1,-0.5884211302665333,1.8704205630587416
37,1,0,3336,7496,673,1,0,0,1,1,0,9070.56,24684.48,15613.92,6,0,0,0,0,0,0,0,1,1,0,2,3.204253415158741,-0.7448018263635852
47,2,1,9494,5980,508,2,0,1,0,0,1,1444.91,5339.59,3894.68,5,0,0,0,0,0,0,0,1,0,1,3,0.2927963547837009,-0.12546462941363046
62,4,0,13199,8879,699,0,1,0,0,0,0,4711.95,8794.91,4082.96,2,0,0,0,0,0,0,1,0,1,0,1,-0.23409968821660318,1.9644962054223531
66,4,0,4958,6179,816,2,1,1,0,1,1,3342.2,12231.14,8888.94,4,0,0,0,0,0,0,0,0,1,0,1,0.9054831053803675,2.1784329964696836
46,2,1,4732,7290,155,3,0,0,0,1,0,8041.97,3589.21,-4452.76,3,0,0,0,0,0,0,0,1,1,0,0,-0.7071212606703644,0.2007564568337111
56,3,1,4033,9840,532,0,0,1,1,1,1,5368.17,25606.5,20238.33,6,0,0,0,0,0,0,0,0,1,0,2,3.3667117091414798,1.2141568108689322
57,3,1,12402,9013,458,0,1,0,0,1,0,5668.09,5058.41,-609.68,3,0,0,0,0,0,0,0,1,1,0,1,-0.48393151425988223,1.1769339372439662
23,0,0,13561,8919,853,1,0,1,1,1,1,0.0,803.86,803.86,1,0,0,0,0,0,0,0,0,1,0,3,-1.5135140554207258,-2.076894793669677
35,1,1,6328,1876,392,3,0,1,0,0,1,4066.88,0.0,-4066.88,2,0,1,0,0,0,0,0,1,1,0,3,-1.4001882395711298,-0.8764805619511989
23,0,1,7260,4334,111,0,1,1,1,1,0,104.47,11478.47,11374.0,4,1,0,0,0,0,0,0,1,1,0,3,0.850454783269783,-2.017214350946427
69,4,0,13537,820,781,0,1,1,1,1,1,0.0,10337.3,10337.3,2,0,0,0,0,0,0,0,0,1,0,1,0.1136730939360041,2.256208292339426
67,4,0,5900,6300,167,2,0,0,0,1,1,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,1,-1.9789147772902982,2.233586949218243
26,0,0,12913,4209,308,1,0,1,0,0,1,4154.28,2509.19,-1645.09,2,0,0,0,1,0,0,0,0,1,0,3,-1.0388450954418937,-1.9142748377690824
24,0,1,9581,4882,509,0,1,1,1,1,1,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,3,-1.8959353884160015,-2.0213434923635423
61,4,0,6542,6086,522,3,1,0,1,1,0,524.85,0.0,-524.85,1,0,0,0,0,0,0,0,1,0,0,1,-1.6851314365133583,1.744343671244896
65,4,0,3904,9501,304,0,1,1,1,1,1,10461.8,13910.15,3448.35,5,0,0,0,0,0,0,0,0,0,0,0,1.378852527879997,1.989414090904093
45,2,1,5824,9121,727,1,1,1,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-1.9131806153707827,-0.07339083713669697
67,4,1,8315,801,887,3,1,1,0,1,0,2404.4,0.0,-2404.4,1,0,0,0,0,0,0,0,0,0,0,1,-1.6702051670131597,2.066385680124472
59,3,0,9222,9124,456,3,1,0,1,0,0,9106.56,0.0,-9106.56,2,1,0,0,0,0,0,0,1,0,0,0,-1.4819672368958547,1.1179232156294518
27,0,0,4595,9144,385,0,1,1,1,1,1,2008.25,6885.22,4876.97,3,0,0,0,0,0,0,0,1,1,0,3,-0.10749476561582656,-1.833821487483212
65,4,1,14109,2888,506,0,1,1,0,1,0,6051.49,14211.08,8159.59,6,0,0,0,0,0,0,0,1,1,0,2,1.693111121872131,2.099016003526242
59,3,1,5310,1087,799,1,0,0,1,1,1,5534.73,6367.93,833.2,4,1,0,0,0,0,0,0,1,1,0,0,0.01608520517187995,1.2870998293632905
61,4,0,9082,6568,98,2,1,1,1,0,0,4441.67,7439.4,2997.73,3,0,0,0,0,0,0,0,1,1,0,1,-0.11841260503091931,1.896191884434304
53,3,1,11887,6870,145,0,0,1,0,1,1,13565.78,5419.41,-8146.37,6,0,0,0,0,0,0,0,1,1,0,0,0.3604087510928751,0.9949702346947464
27,0,0,10914,2443,405,0,1,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,3,-1.8960020852614454,-1.849928998605718
29,0,0,14184,5571,740,1,0,1,1,0,0,4588.97,9886.77,5297.8,3,0,0,1,0,0,0,0,0,1,0,3,0.26833962665716654,-1.677274137408317
48,2,1,11710,4591,558,2,1,1,0,0,1,1848.6,22355.72,20507.12,5,0,0,1,0,0,0,0,0,0,1,2,2.750331932405232,0.038669768674993756
62,4,1,9758,3150,749,2,0,0,1,1,1,13149.55,6464.91,-6684.64,6,0,0,0,0,0,0,0,0,1,0,0,0.47566157364482375,2.004650078571618
38,1,0,7383,6357,107,1,0,1,1,0,0,691.22,0.0,-691.22,3,0,0,0,0,0,1,0,0,0,0,3,-1.1578732534962692,-0.8050004385917988
26,0,0,6145,9541,385,1,0,1,1,0,1,8272.15,17363.5,9091.35,5,0,0,0,0,0,0,0,1,1,0,2,1.910452891162932,-1.8444082218063196
63,4,0,5809,9900,409,0,1,1,0,1,0,9151.62,17171.86,8020.24,5,0,0,0,0,0,0,0,0,0,0,0,1.869082958777382,1.89115200084402
51,3,0,13475,6933,349,2,1,1,0,0,1,0.0,3669.25,3669.25,1,1,0,0,0,0,0,0,1,1,0,1,-1.1084576473136494,0.8162627569258902
38,1,1,5745,296,245,2,1,1,0,0,1,0.0,13331.76,13331.76,2,0,0,0,0,0,0,0,0,0,0,2,0.6308979866280344,-0.8433543220989392
53,3,1,4387,6053,656,3,1,0,0,0,1,3858.22,14729.01,10870.79,5,0,0,0,0,0,1,0,0,1,0,2,1.4392876087477324,1.1951008384206225
46,2,1,13639,2869,363,3,1,1,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,-1.9614137446324882,0.11758048311721572
42,2,1,13496,703,429,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,-1.9545129223978146,-0.07442796500288246
65,4,1,8119,8409,235,1,1,1,1,0,1,0.0,21080.43,21080.43,3,1,0,0,1,0,0,0,0,1,0,2,1.9045752220109038,2.088139624027852
45,2,0,12418,6927,613,3,0,1,0,0,1,2361.02,24975.56,22614.54,6,0,0,0,0,0,0,0,1,0,1,2,3.446046692738692,-0.200720236469346
42,2,0,3952,7159,631,1,1,0,0,0,0,0.0,8381.19,8381.19,1,1,0,0,0,0,0,0,1,1,0,1,-0.44474862844444923,-0.08704170353723512
28,0,1,4855,6853,583,1,1,0,1,1,0,0.0,959.58,959.58,1,0,0,0,0,0,0,0,0,1,0,3,-1.5499375408288787,-1.7368187430568385
26,0,0,14385,4323,508,3,1,1,0,0,0,11394.31,4092.0,-7302.31,5,0,0,0,0,0,0,0,1,1,0,0,-0.05422337418906117,-1.8609362712534012
34,1,1,4209,9388,667,0,1,1,1,0,0,3964.52,3651.32,-313.2,2,0,0,0,0,0,0,0,1,1,0,3,-0.9216351115473027,-0.9776396653218513
66,4,0,10841,5665,801,1,1,1,0,1,1,0.0,27643.88,27643.88,5,0,0,0,0,0,0,0,1,1,0,2,3.4694971132078956,2.151117866592545
22,0,0,4618,3780,911,1,0,1,1,0,0,5329.73,0.0,-5329.73,2,0,0,0,0,0,0,0,0,0,0,3,-1.375094423869906,-2.2177386496225693
26,0,1,12469,9190,607,2,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,3,-1.930053739332384,-1.8862033701030347
66,4,0,6129,8771,91,3,1,0,0,0,1,1892.37,0.0,-1892.37,1,0,0,0,0,0,0,0,0,1,0,1,-1.7228993985531056,2.1744087128837024
69,4,1,6211,5361,280,0,1,1,1,1,0,6965.23,21484.13,14518.9,6,0,0,0,0,0,1,0,0,1,0,2,2.6478030660447995,2.477214661653449
68,4,0,9540,332,634,2,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,-1.9553718517577716,2.2092608217429484
38,1,1,5369,4527,317,1,0,0,1,1,0,1097.89,10813.12,9715.23,4,0,0,0,0,0,0,0,1,0,1,3,0.7899075877504038,-1.0379425100071475
41,2,0,4144,4294,826,0,1,0,0,0,1,4717.51,26875.37,22157.86,5,0,0,0,1,0,0,0,0,1,0,2,3.294106568700178,-0.06720780441234545
21,0,0,6676,6654,569,0,0,1,1,0,1,0.0,4768.51,4768.51,1,1,0,0,0,0,0,0,0,1,0,3,-0.9171780582752584,-2.167769436355789
53,3,0,6780,1159,732,3,0,1,1,0,1,6858.37,10068.88,3210.51,6,0,0,0,0,0,0,0,0,1,0,0,1.1092422463296343,1.0445387304482459
45,2,1,12537,6697,801,1,1,0,1,1,1,5693.89,10175.09,4481.2,4,0,0,0,0,0,0,0,0,1,0,0,0.5596003570867175,0.11491822922930155
44,2,0,13556,5060,277,3,1,1,1,1,0,9192.25,12671.36,3479.11,4,1,0,0,0,0,0,0,1,1,0,0,0.9233112950672845,0.033660585349025295
27,0,0,5722,3982,265,0,1,1,0,1,1,7472.26,9766.68,2294.42,3,1,0,0,1,0,0,0,0,1,0,3,0.2794777924677773,-1.8395338864584825
68,4,0,12358,3370,104,0,0,1,1,0,0,1097.37,3205.83,2108.46,2,1,0,0,0,0,0,0,1,1,0,1,-0.9540558108268847,2.162327935972613
38,1,0,11102,8374,429,3,0,1,0,0,1,2383.18,7752.88,5369.7,2,0,0,0,0,0,0,0,0,0,0,3,-0.2079987753995131,-0.9027099747442713
53,3,0,10133,3213,35,2,0,1,1,0,0,4763.98,17567.29,12803.31,5,0,0,0,0,0,0,0,0,1,0,2,1.9313833768881712,1.0509538210882354
