customer id,age,gender,income/month,account balance,loyalty score,education level,type of campaign(s),prev campaign success,Transaction history,housing,loan,marital,job,has customer bought product,has customer churned
7391,64,Male,14724,3543,777,Tertiary,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-55, 'Withdrawal', 703.43], [-25, 'Withdrawal', 2648.88], [-10, 'Withdrawal', 1085.39], [-4, 'Deposit', 2368.8]]",yes,no,married,management,Yes,No
7392,27,Male,9425,7972,464,Tertiary,['Facebook'],No,"[[-32, 'Deposit', 9528.97], [-28, 'Withdrawal', 212.07], [-7, 'Withdrawal', 3335.76]]",yes,no,married,blue-collar,Yes,Yes
7393,34,Female,10545,2676,443,Primary,"['Twitter', 'Instagram']",No,"[[-33, 'Withdrawal', 3091.51], [-31, 'Withdrawal', 2158.27]]",yes,no,married,management,No,Yes
7394,45,Female,6755,372,69,Primary,"['Facebook', 'Email']",No,"[[-60, 'Withdrawal', 4653.34], [-55, 'Withdrawal', 3225.36], [-35, 'Withdrawal', 3760.48], [-25, 'Deposit', 7534.05]]",yes,no,married,management,No,No
7395,58,Female,14001,7806,413,Tertiary,"['Instagram', 'Facebook']",No,"[[-43, 'Deposit', 463.75], [-36, 'Deposit', 6390.14]]",yes,no,divorced,housemaid,No,Yes
7396,66,Female,14203,7370,622,Postgrad,"['Instagram', 'Facebook', 'Twitter', 'Email']",No,"[[-54, 'Deposit', 5499.82], [-49, 'Withdrawal', 3780.68], [-40, 'Deposit', 7623.77], [-34, 'Withdrawal', 2349.21], [-14, 'Deposit', 5553.61], [-10, 'Deposit', 5886.1]]",yes,no,married,technician,No,Yes
7397,28,Female,11241,3067,686,Secondary,['Instagram'],Yes,"[[-58, 'Withdrawal', 922.21], [-53, 'Withdrawal', 4138.42], [-10, 'Deposit', 300.23], [-4, 'Withdrawal', 3196.01]]",yes,yes,divorced,services,No,Yes
7398,56,Male,14072,1246,676,Primary,"['Facebook', 'Instagram', 'Email']",No,"[[-52, 'Withdrawal', 616.58], [-44, 'Withdrawal', 4760.98], [-12, 'Withdrawal', 4120.26], [-7, 'Withdrawal', 3421.43]]",yes,no,married,housemaid,No,Yes
7399,61,Male,7535,6260,529,Secondary,"['Facebook', 'Email']",Yes,"[[-60, 'Deposit', 165.03], [-59, 'Deposit', 5187.17], [-56, 'Deposit', 1977.87], [-42, 'Deposit', 3366.73], [-39, 'Deposit', 5843.4], [-19, 'Deposit', 3191.86]]",yes,no,married,blue-collar,No,No
7400,27,Female,9090,9560,860,Postgrad,"['Twitter', 'Facebook', 'Email']",No,"[[-32, 'Deposit', 1817.7], [-11, 'Withdrawal', 1953.97], [-9, 'Withdrawal', 2938.21]]",yes,no,married,technician,Yes,Yes
7401,50,Male,8260,7400,636,Postgrad,"['Twitter', 'Facebook', 'Email']",Yes,"[[-40, 'Deposit', 4934.18]]",no,no,married,services,Yes,No
7402,39,Male,13359,8658,796,Postgrad,['Instagram'],Yes,"[[-44, 'Withdrawal', 3622.54], [-16, 'Withdrawal', 1820.1]]",yes,no,single,management,Yes,No
7403,25,Female,9912,1055,649,Tertiary,"['Facebook', 'Twitter', 'Email']",Yes,"[[-54, 'Deposit', 2137.06], [-42, 'Withdrawal', 3323.48], [-19, 'Deposit', 7331.84], [-11, 'Deposit', 7205.78], [-9, 'Deposit', 9889.13]]",yes,no,married,technician,Yes,No
7404,21,Female,10035,2894,442,Secondary,['Facebook'],No,"[[-6, 'Deposit', 5333.05]]",yes,no,divorced,blue-collar,No,No
7405,66,Female,6441,2938,341,Postgrad,"['Twitter', 'Facebook', 'Email']",No,"[[-48, 'Deposit', 8025.7], [-47, 'Withdrawal', 1127.63]]",yes,no,married,management,No,No
7406,27,Male,12189,9732,55,Postgrad,"['Twitter', 'Email']",Yes,"[[-42, 'Deposit', 4599.75], [-40, 'Withdrawal', 1939.11], [-38, 'Deposit', 3058.57], [-36, 'Withdrawal', 1975.78], [-10, 'Withdrawal', 4927.92], [-7, 'Withdrawal', 3820.24]]",yes,no,married,blue-collar,No,Yes
7407,34,Female,7845,7919,536,Primary,"['Twitter', 'Instagram']",Yes,"[[-45, 'Deposit', 8708.07], [-32, 'Deposit', 8899.52], [-15, 'Deposit', 721.28], [-14, 'Withdrawal', 3830.54], [-4, 'Withdrawal', 4709.47]]",yes,no,married,technician,Yes,No
7408,50,Male,13026,9846,986,Primary,"['Facebook', 'Instagram', 'Twitter']",No,"[[-46, 'Withdrawal', 201.87], [-31, 'Withdrawal', 3885.89], [-21, 'Withdrawal', 3670.06], [-6, 'Deposit', 9997.11]]",yes,no,married,blue-collar,No,No
7409,35,Female,12882,7596,942,Secondary,"['Twitter', 'Facebook']",No,"[[-60, 'Deposit', 9372.99], [-31, 'Withdrawal', 2764.76], [-3, 'Withdrawal', 4678.59]]",yes,no,married,blue-collar,Yes,No
7410,43,Female,12091,2686,683,Primary,"['Instagram', 'Twitter', 'Facebook', 'Email']",No,"[[-59, 'Withdrawal', 1093.21], [-50, 'Deposit', 8266.48], [-33, 'Withdrawal', 1896.99], [-23, 'Withdrawal', 3125.01]]",yes,no,married,blue-collar,Yes,No
7411,69,Male,5723,4641,686,Primary,['Twitter'],No,"[[-22, 'Deposit', 4995.17], [-3, 'Withdrawal', 4178.26]]",yes,yes,married,admin.,No,No
7412,51,Female,12460,566,296,Primary,"['Twitter', 'Facebook', 'Instagram']",No,"[[-39, 'Deposit', 1019.7], [-16, 'Withdrawal', 2250.58], [-13, 'Deposit', 1746.11]]",yes,yes,single,management,Yes,No
7413,40,Female,9185,6924,498,Tertiary,['Facebook'],No,"[[-55, 'Deposit', 9819.66], [-31, 'Deposit', 9271.04], [-28, 'Withdrawal', 3912.84], [-17, 'Withdrawal', 2808.16], [-2, 'Deposit', 5143.93]]",yes,yes,married,retired,No,Yes
7414,49,Male,9853,1195,869,Secondary,"['Twitter', 'Facebook', 'Email']",Yes,[],yes,no,married,management,Yes,No
7415,22,Male,10591,293,398,Postgrad,"['Twitter', 'Email']",Yes,"[[-27, 'Deposit', 8455.83], [-17, 'Withdrawal', 2990.81]]",yes,no,married,blue-collar,Yes,Yes
7416,63,Female,3598,7127,997,Postgrad,"['Instagram', 'Twitter', 'Facebook']",Yes,"[[-53, 'Withdrawal', 1110.39], [-51, 'Withdrawal', 742.34], [-48, 'Deposit', 8419.8], [-40, 'Withdrawal', 1664.23], [-38, 'Withdrawal', 2709.21]]",yes,no,married,technician,No,No
7417,49,Male,7190,9425,124,Postgrad,['Facebook'],Yes,"[[-49, 'Withdrawal', 1486.35], [-39, 'Deposit', 2371.51]]",yes,no,divorced,retired,No,Yes
7418,51,Female,8710,9708,358,Postgrad,"['Twitter', 'Facebook', 'Instagram', 'Email']",No,"[[-46, 'Withdrawal', 4859.46]]",no,no,married,blue-collar,Yes,Yes
7419,64,Female,14791,9860,786,Postgrad,"['Facebook', 'Twitter', 'Instagram', 'Email']",Yes,[],yes,no,married,admin.,No,No
7420,38,Male,9815,6891,263,Tertiary,"['Facebook', 'Instagram', 'Twitter']",Yes,"[[-48, 'Deposit', 4695.66], [-40, 'Deposit', 2129.08], [-31, 'Withdrawal', 3630.48], [-19, 'Deposit', 1387.79], [-6, 'Deposit', 6760.6]]",yes,no,married,blue-collar,Yes,Yes
7421,54,Female,13402,382,753,Postgrad,"['Facebook', 'Email']",No,"[[-36, 'Withdrawal', 39.09], [-32, 'Withdrawal', 2115.59], [-24, 'Deposit', 9400.74]]",yes,no,single,services,No,No
7422,21,Female,8039,6134,875,Postgrad,"['Instagram', 'Facebook', 'Twitter', 'Email']",Yes,"[[-56, 'Deposit', 9731.11], [-52, 'Withdrawal', 4441.6], [-33, 'Withdrawal', 4792.83], [-31, 'Withdrawal', 3016.34], [-7, 'Deposit', 2337.85]]",yes,no,single,blue-collar,Yes,No
7423,61,Female,5668,4166,74,Primary,"['Instagram', 'Facebook', 'Twitter']",No,"[[-33, 'Deposit', 7404.68]]",yes,no,single,management,Yes,No
7424,28,Female,7104,4756,321,Primary,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-31, 'Deposit', 7692.63]]",no,yes,married,blue-collar,No,No
7425,68,Male,6128,8152,923,Tertiary,"['Twitter', 'Facebook', 'Email']",Yes,"[[-56, 'Withdrawal', 4907.4], [-43, 'Deposit', 7684.7], [-20, 'Deposit', 427.95]]",no,no,married,admin.,No,Yes
7426,40,Female,4869,8558,435,Secondary,['Instagram'],Yes,"[[-56, 'Withdrawal', 2300.99], [-47, 'Withdrawal', 4268.95]]",yes,no,single,student,No,No
7427,43,Male,8874,8606,56,Primary,['Facebook'],No,"[[-55, 'Deposit', 7077.25], [-47, 'Withdrawal', 2436.37], [-33, 'Deposit', 6442.3], [-25, 'Withdrawal', 3828.31], [-6, 'Deposit', 3590.81]]",yes,no,married,admin.,No,Yes
7428,28,Female,9135,1517,272,Tertiary,"['Twitter', 'Facebook', 'Instagram']",Yes,"[[-50, 'Deposit', 9447.17], [-40, 'Deposit', 9440.2], [-34, 'Withdrawal', 42.66], [-30, 'Deposit', 1636.68]]",yes,yes,divorced,blue-collar,No,No
7429,62,Female,9396,1607,763,Tertiary,['Facebook'],No,"[[-59, 'Withdrawal', 1754.64], [-49, 'Deposit', 889.73], [-35, 'Withdrawal', 4325.51], [-18, 'Withdrawal', 1754.39], [-14, 'Deposit', 3370.37], [-12, 'Deposit', 6607.32]]",yes,no,single,blue-collar,No,No
7430,31,Male,12942,675,21,Primary,"['Twitter', 'Instagram', 'Email']",Yes,"[[-54, 'Withdrawal', 3337.18], [-38, 'Withdrawal', 4631.45], [-37, 'Deposit', 7322.46], [-17, 'Deposit', 1916.02]]",yes,no,single,blue-collar,No,Yes
7431,54,Male,10029,9338,371,Secondary,['Instagram'],No,[],yes,no,single,technician,No,Yes
7432,21,Male,9986,8604,985,Postgrad,"['Instagram', 'Facebook', 'Twitter', 'Email']",Yes,"[[-41, 'Deposit', 3548.01], [-25, 'Withdrawal', 743.26], [-6, 'Withdrawal', 1285.55]]",yes,yes,single,management,No,Yes
7433,31,Female,8821,7378,773,Postgrad,"['Twitter', 'Email']",Yes,"[[-50, 'Withdrawal', 1730.0], [-31, 'Withdrawal', 2283.26], [-19, 'Deposit', 3897.67]]",yes,no,single,management,Yes,No
7434,57,Female,10393,5967,847,Postgrad,"['Twitter', 'Instagram', 'Facebook']",Yes,[],yes,no,divorced,technician,Yes,Yes
7435,51,Male,13762,1475,70,Secondary,"['Facebook', 'Email']",Yes,"[[-40, 'Withdrawal', 758.11], [-21, 'Withdrawal', 115.67]]",yes,no,married,management,Yes,No
7436,37,Female,9408,6916,687,Tertiary,"['Twitter', 'Facebook', 'Email']",Yes,"[[-60, 'Withdrawal', 3034.43], [-53, 'Withdrawal', 1284.54], [-40, 'Deposit', 2484.9], [-28, 'Deposit', 6055.78], [-20, 'Deposit', 7266.16], [-7, 'Withdrawal', 1997.84]]",yes,no,married,blue-collar,Yes,No
7437,36,Male,8804,6117,182,Secondary,"['Twitter', 'Email']",No,"[[-36, 'Withdrawal', 810.02], [-20, 'Deposit', 8525.33], [-14, 'Withdrawal', 1224.83]]",yes,no,single,management,Yes,No
7438,48,Female,9413,1222,472,Primary,"['Instagram', 'Email']",No,"[[-56, 'Deposit', 3541.85]]",yes,no,single,management,No,No
7439,50,Female,6979,2805,753,Primary,"['Instagram', 'Facebook']",Yes,"[[-41, 'Withdrawal', 508.7], [-28, 'Withdrawal', 3611.96], [-25, 'Withdrawal', 4813.79], [-20, 'Deposit', 6001.15]]",yes,no,married,management,Yes,Yes
7440,42,Male,11347,7486,436,Tertiary,"['Twitter', 'Facebook', 'Instagram']",Yes,"[[-54, 'Withdrawal', 2180.74], [-17, 'Deposit', 4875.99], [-12, 'Withdrawal', 1647.88], [-11, 'Withdrawal', 937.53]]",yes,no,married,admin.,Yes,No
7441,57,Female,6213,7564,735,Postgrad,"['Facebook', 'Instagram', 'Twitter']",No,"[[-41, 'Deposit', 2011.45], [-9, 'Withdrawal', 1773.36]]",yes,no,single,admin.,No,Yes
7442,58,Male,14931,845,36,Postgrad,"['Instagram', 'Twitter', 'Facebook']",No,"[[-54, 'Withdrawal', 2719.09], [-39, 'Deposit', 5497.68]]",yes,no,married,blue-collar,Yes,No
7443,37,Female,5311,8158,441,Primary,"['Instagram', 'Twitter']",Yes,"[[-46, 'Withdrawal', 4722.65], [-45, 'Deposit', 3353.28], [-37, 'Deposit', 6973.02], [-13, 'Deposit', 1158.27], [-8, 'Deposit', 7696.05]]",yes,no,married,blue-collar,No,Yes
7444,52,Male,6128,6539,987,Primary,"['Twitter', 'Instagram']",Yes,[],yes,no,married,blue-collar,No,Yes
7445,55,Male,8012,6497,157,Secondary,"['Facebook', 'Twitter', 'Instagram']",Yes,"[[-23, 'Deposit', 6505.31], [-7, 'Deposit', 5811.38], [-3, 'Deposit', 1695.2]]",yes,no,married,unemployed,Yes,No
7446,35,Male,10327,1870,375,Postgrad,"['Facebook', 'Email']",Yes,"[[-57, 'Withdrawal', 1909.22], [-35, 'Deposit', 5214.09], [-28, 'Withdrawal', 667.88], [-21, 'Withdrawal', 3807.01], [-17, 'Deposit', 5862.1], [-12, 'Withdrawal', 618.89]]",no,no,married,technician,No,No
7447,39,Female,11165,1453,836,Tertiary,"['Instagram', 'Twitter', 'Facebook', 'Email']",Yes,"[[-60, 'Withdrawal', 4133.88], [-44, 'Deposit', 8917.96], [-20, 'Withdrawal', 4349.64], [-5, 'Deposit', 5227.39], [-4, 'Deposit', 5218.55]]",yes,no,married,admin.,Yes,Yes
7448,35,Female,10494,7268,128,Secondary,"['Instagram', 'Facebook']",Yes,"[[-52, 'Deposit', 2816.92], [-23, 'Withdrawal', 218.22], [-18, 'Deposit', 9117.66], [-11, 'Deposit', 3857.11], [-2, 'Deposit', 3959.73]]",yes,yes,divorced,technician,No,No
7449,52,Male,9262,6783,355,Tertiary,"['Twitter', 'Email']",Yes,"[[-37, 'Deposit', 7283.63]]",yes,yes,single,admin.,No,Yes
7450,56,Female,3165,8969,888,Primary,"['Instagram', 'Email']",No,"[[-47, 'Deposit', 8444.4], [-40, 'Withdrawal', 1408.2], [-35, 'Withdrawal', 1020.64], [-29, 'Deposit', 2086.98], [-12, 'Deposit', 9225.95]]",yes,no,married,technician,No,No
7451,28,Female,13881,5861,368,Primary,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-56, 'Withdrawal', 2017.53]]",yes,no,married,housemaid,Yes,No
7452,44,Female,11430,5950,363,Tertiary,"['Facebook', 'Instagram', 'Email']",Yes,[],yes,no,married,blue-collar,No,Yes
7453,28,Male,8867,8807,691,Tertiary,"['Facebook', 'Instagram', 'Twitter', 'Email']",Yes,"[[-57, 'Deposit', 3066.38], [-50, 'Deposit', 7848.35], [-47, 'Withdrawal', 801.96], [-34, 'Deposit', 8123.7], [-33, 'Withdrawal', 270.16], [-29, 'Deposit', 3322.64]]",yes,no,married,services,No,No
7454,31,Female,8836,174,957,Secondary,"['Instagram', 'Facebook', 'Twitter', 'Email']",No,"[[-45, 'Withdrawal', 1584.79], [-29, 'Withdrawal', 645.47], [-23, 'Deposit', 7356.36], [-21, 'Withdrawal', 98.19]]",yes,no,married,blue-collar,Yes,No
7455,45,Female,8139,743,538,Postgrad,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-56, 'Deposit', 9470.52], [-10, 'Withdrawal', 3021.63]]",yes,no,married,management,Yes,Yes
7456,59,Male,11613,5495,58,Secondary,"['Facebook', 'Instagram']",Yes,"[[-57, 'Withdrawal', 3029.76], [-46, 'Withdrawal', 1763.08], [-27, 'Deposit', 2975.41]]",yes,no,divorced,blue-collar,No,No
7457,21,Female,12840,424,321,Secondary,"['Instagram', 'Email']",No,"[[-44, 'Deposit', 4932.21], [-43, 'Deposit', 6101.97]]",yes,no,married,retired,No,No
7458,64,Male,6804,1630,714,Tertiary,"['Twitter', 'Instagram', 'Email']",No,"[[-42, 'Deposit', 2457.43], [-38, 'Withdrawal', 413.82], [-18, 'Deposit', 4706.76], [-12, 'Deposit', 1932.71], [-7, 'Withdrawal', 1223.76], [-5, 'Withdrawal', 795.53]]",yes,no,single,blue-collar,No,No
7459,52,Female,6097,9858,466,Secondary,['Instagram'],Yes,"[[-28, 'Withdrawal', 2091.26], [-19, 'Deposit', 907.44]]",yes,no,married,unemployed,Yes,Yes
7460,47,Female,14065,7258,248,Postgrad,"['Instagram', 'Twitter', 'Facebook']",No,"[[-55, 'Deposit', 6875.71], [-38, 'Deposit', 9653.48], [-37, 'Withdrawal', 1037.02], [-21, 'Withdrawal', 1263.37]]",yes,no,married,blue-collar,No,Yes
7461,60,Female,8838,6264,747,Secondary,"['Facebook', 'Email']",No,[],yes,no,divorced,management,Yes,Yes
7462,23,Male,13852,2781,899,Secondary,"['Instagram', 'Twitter', 'Facebook', 'Email']",No,"[[-54, 'Deposit', 851.86], [-39, 'Withdrawal', 4467.45], [-27, 'Withdrawal', 1558.65]]",yes,yes,married,blue-collar,No,Yes
7463,43,Male,12319,3967,799,Secondary,"['Instagram', 'Twitter']",No,[],yes,no,married,blue-collar,No,Yes
7464,43,Male,9040,9496,325,Tertiary,"['Instagram', 'Facebook', 'Email']",No,"[[-53, 'Deposit', 7655.36], [-40, 'Withdrawal', 1517.59], [-31, 'Withdrawal', 1145.55], [-12, 'Withdrawal', 3152.81]]",yes,no,single,services,Yes,No
7465,63,Female,6044,8255,18,Secondary,"['Facebook', 'Instagram']",Yes,"[[-55, 'Deposit', 6239.48], [-44, 'Deposit', 2364.11], [-40, 'Withdrawal', 2450.88], [-31, 'Deposit', 7885.52], [-28, 'Withdrawal', 2534.41], [-6, 'Withdrawal', 1228.36]]",yes,no,married,blue-collar,No,No
7466,64,Male,10089,5084,808,Secondary,"['Facebook', 'Instagram']",Yes,"[[-58, 'Deposit', 1163.59], [-42, 'Deposit', 4213.7], [-33, 'Withdrawal', 3314.46], [-15, 'Withdrawal', 3723.28], [-7, 'Deposit', 5192.94]]",yes,yes,married,technician,No,No
7467,39,Female,9404,4409,428,Primary,['Twitter'],No,"[[-59, 'Withdrawal', 302.0], [-50, 'Deposit', 3331.39], [-37, 'Deposit', 8277.58], [-31, 'Deposit', 7692.3], [-20, 'Withdrawal', 676.17]]",yes,no,single,admin.,Yes,Yes
7468,21,Female,7240,7122,503,Tertiary,"['Twitter', 'Instagram']",Yes,"[[-35, 'Withdrawal', 4889.12], [-32, 'Withdrawal', 2828.45], [-30, 'Withdrawal', 2952.54], [-10, 'Withdrawal', 4679.06]]",yes,no,married,blue-collar,No,Yes
7469,53,Female,12967,238,225,Primary,"['Facebook', 'Instagram', 'Twitter']",Yes,"[[-49, 'Withdrawal', 1010.6], [-44, 'Withdrawal', 1734.47], [-36, 'Deposit', 2771.89], [-28, 'Deposit', 417.41], [-14, 'Deposit', 8652.68], [-3, 'Withdrawal', 4421.28]]",yes,no,married,blue-collar,Yes,Yes
7470,39,Male,3052,5375,812,Tertiary,"['Instagram', 'Facebook', 'Twitter']",No,"[[-48, 'Deposit', 6912.04]]",yes,no,married,blue-collar,Yes,Yes
7471,50,Male,11838,4609,397,Primary,"['Twitter', 'Email']",No,"[[-60, 'Withdrawal', 4715.97], [-48, 'Deposit', 8223.3], [-35, 'Withdrawal', 97.49], [-22, 'Withdrawal', 4416.1], [-11, 'Deposit', 1599.8]]",no,no,single,management,No,Yes
7472,63,Male,3355,6575,427,Postgrad,"['Twitter', 'Facebook', 'Instagram']",Yes,[],yes,no,single,blue-collar,Yes,Yes
7473,62,Female,4805,6697,845,Secondary,"['Instagram', 'Email']",No,"[[-30, 'Withdrawal', 2258.36]]",yes,no,single,technician,Yes,Yes
7474,30,Female,13627,6072,844,Postgrad,"['Facebook', 'Twitter']",No,"[[-48, 'Withdrawal', 4926.92], [-17, 'Withdrawal', 959.04], [-5, 'Withdrawal', 1078.63]]",no,no,married,blue-collar,Yes,Yes
7475,23,Female,7131,3934,673,Secondary,['Twitter'],No,"[[-10, 'Deposit', 7065.12]]",yes,no,married,blue-collar,No,Yes
7476,24,Female,12274,6574,910,Primary,"['Instagram', 'Twitter', 'Email']",Yes,"[[-42, 'Withdrawal', 3584.09], [-35, 'Deposit', 6151.38], [-27, 'Deposit', 3107.3], [-22, 'Withdrawal', 753.23]]",yes,yes,married,management,Yes,Yes
7477,60,Female,5239,6528,855,Tertiary,"['Instagram', 'Facebook', 'Email']",No,"[[-46, 'Withdrawal', 1023.83], [-14, 'Deposit', 7763.42], [-13, 'Deposit', 4235.76], [-12, 'Deposit', 7412.52], [-2, 'Withdrawal', 4691.82]]",yes,no,married,blue-collar,No,Yes
7478,29,Male,5542,8353,370,Secondary,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-53, 'Deposit', 9188.06]]",yes,yes,married,services,No,Yes
7479,30,Male,3928,7213,384,Primary,"['Instagram', 'Email']",No,"[[-50, 'Withdrawal', 40.54], [-41, 'Deposit', 128.81], [-38, 'Withdrawal', 4133.04], [-26, 'Withdrawal', 3654.26], [-9, 'Withdrawal', 2575.62], [-5, 'Deposit', 6446.88]]",yes,no,married,technician,Yes,No
7480,30,Female,5499,7458,951,Secondary,"['Twitter', 'Facebook', 'Instagram']",No,"[[-57, 'Deposit', 4721.13], [-26, 'Deposit', 2876.88], [-24, 'Deposit', 2921.69], [-22, 'Deposit', 9560.65]]",yes,no,married,blue-collar,Yes,Yes
7481,52,Female,13322,3830,850,Secondary,"['Facebook', 'Instagram', 'Email']",No,"[[-59, 'Deposit', 1102.24], [-42, 'Deposit', 8908.06], [-39, 'Deposit', 372.47], [-27, 'Deposit', 9936.22]]",yes,no,married,blue-collar,No,Yes
7482,62,Male,10120,1798,240,Secondary,"['Instagram', 'Email']",No,"[[-58, 'Deposit', 6665.99], [-45, 'Withdrawal', 3035.45], [-25, 'Deposit', 144.23]]",yes,no,single,blue-collar,No,Yes
7483,30,Male,14235,792,744,Primary,"['Facebook', 'Twitter', 'Instagram', 'Email']",Yes,"[[-54, 'Withdrawal', 3406.63], [-46, 'Deposit', 8786.44], [-42, 'Withdrawal', 3418.52], [-22, 'Deposit', 3242.81], [-18, 'Withdrawal', 2422.01]]",yes,no,married,blue-collar,No,Yes
7484,35,Male,11364,7367,827,Secondary,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-60, 'Withdrawal', 3328.06], [-56, 'Withdrawal', 1076.27], [-55, 'Withdrawal', 1075.49]]",yes,no,divorced,services,No,No
7485,38,Male,14781,992,373,Secondary,"['Facebook', 'Twitter']",No,"[[-38, 'Withdrawal', 793.54], [-29, 'Deposit', 5368.79], [-22, 'Deposit', 3545.2], [-12, 'Deposit', 8297.93], [-10, 'Withdrawal', 1661.91]]",yes,no,single,blue-collar,Yes,Yes
7486,59,Female,3705,3837,341,Tertiary,['Twitter'],Yes,"[[-6, 'Withdrawal', 2896.0]]",yes,no,married,management,Yes,Yes
7487,65,Female,3643,4876,511,Secondary,"['Twitter', 'Email']",Yes,"[[-48, 'Deposit', 8718.93], [-47, 'Deposit', 3747.32], [-37, 'Withdrawal', 866.48], [-28, 'Withdrawal', 599.06], [-5, 'Deposit', 7843.89]]",yes,no,married,blue-collar,Yes,Yes
7488,45,Male,3924,8696,573,Primary,"['Twitter', 'Instagram', 'Email']",No,"[[-44, 'Withdrawal', 428.66], [-16, 'Deposit', 4607.87]]",yes,yes,single,admin.,No,Yes
7489,65,Female,7515,2391,127,Tertiary,"['Facebook', 'Twitter', 'Email']",No,"[[-55, 'Withdrawal', 251.93], [-44, 'Withdrawal', 2819.62], [-6, 'Withdrawal', 841.65]]",yes,yes,married,technician,No,No
7490,30,Female,11444,1101,104,Tertiary,['Facebook'],No,"[[-55, 'Deposit', 1920.5], [-45, 'Withdrawal', 2864.11], [-21, 'Deposit', 8980.94]]",no,no,married,blue-collar,Yes,No
7491,58,Male,4600,8103,394,Primary,"['Facebook', 'Email']",No,"[[-52, 'Withdrawal', 4910.85], [-35, 'Withdrawal', 3925.31], [-27, 'Withdrawal', 3766.03], [-24, 'Deposit', 5025.36], [-10, 'Deposit', 2771.6], [-3, 'Deposit', 2661.61]]",yes,no,married,services,Yes,No
7492,53,Male,7904,3153,473,Primary,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-60, 'Deposit', 8127.26], [-51, 'Deposit', 7446.46], [-42, 'Deposit', 4730.43], [-41, 'Deposit', 7107.01], [-14, 'Withdrawal', 4765.12], [-2, 'Deposit', 2197.74]]",yes,no,single,technician,Yes,No
7493,65,Male,9596,2322,589,Tertiary,"['Instagram', 'Facebook', 'Twitter']",Yes,"[[-50, 'Deposit', 4920.89]]",no,no,single,blue-collar,No,No
7494,24,Female,5349,6636,606,Primary,"['Facebook', 'Email']",Yes,"[[-31, 'Deposit', 1211.74], [-7, 'Deposit', 8774.96]]",no,no,married,self-employed,No,Yes
7495,49,Male,8839,7604,310,Postgrad,"['Twitter', 'Facebook']",No,[],yes,no,single,blue-collar,No,Yes
7496,58,Male,14838,6606,352,Secondary,"['Twitter', 'Email']",No,"[[-25, 'Deposit', 3871.09]]",yes,no,married,blue-collar,Yes,Yes
7497,54,Female,7581,5691,859,Secondary,"['Instagram', 'Facebook', 'Email']",Yes,"[[-50, 'Deposit', 6938.24], [-35, 'Withdrawal', 1060.03], [-33, 'Withdrawal', 2171.76], [-18, 'Deposit', 3108.82], [-11, 'Withdrawal', 624.55]]",yes,no,married,blue-collar,No,Yes
7498,47,Male,3275,3599,703,Secondary,"['Twitter', 'Email']",No,"[[-55, 'Deposit', 4814.32], [-46, 'Deposit', 9047.74], [-42, 'Withdrawal', 532.82], [-33, 'Withdrawal', 3961.96], [-13, 'Withdrawal', 647.17], [-11, 'Withdrawal', 4081.34]]",yes,no,married,blue-collar,Yes,Yes
7499,45,Male,9423,1555,611,Primary,"['Facebook', 'Twitter', 'Instagram']",No,"[[-40, 'Deposit', 2117.51], [-29, 'Withdrawal', 2435.99], [-26, 'Deposit', 9202.91], [-15, 'Withdrawal', 879.81]]",yes,no,married,services,No,Yes
7500,26,Female,6277,3169,953,Primary,['Twitter'],No,"[[-53, 'Deposit', 5347.79], [-34, 'Withdrawal', 1441.97], [-26, 'Withdrawal', 2858.44], [-19, 'Withdrawal', 4447.84], [-2, 'Withdrawal', 1038.22]]",yes,yes,divorced,services,No,No
7501,38,Female,6061,4124,564,Tertiary,"['Facebook', 'Instagram', 'Twitter', 'Email']",Yes,[],yes,no,single,management,No,No
7502,47,Female,9179,3064,885,Secondary,"['Instagram', 'Facebook', 'Email']",No,"[[-60, 'Deposit', 861.2], [-51, 'Withdrawal', 2188.92], [-45, 'Withdrawal', 2580.54], [-22, 'Deposit', 9796.38], [-20, 'Withdrawal', 3640.01], [-11, 'Deposit', 5963.66]]",yes,no,single,services,No,Yes
